date,AK,AL,AR,AZ,DE,GA,ID,KS,KY,LA,MA,MD,ME,MI,MN,NC,ND,NE,NH,NJ,NM,NV,NY,OH,OR,PA,RI,SC,SD,TN,TX,UT,VA,VT,WA,WI,WV
7/27/14,0.153846154,0.648323846,0,0.653560869,0,0.12037645,0,0.43421624,0,1.193713291,0.481063588,0.345668971,0.724796837,0.511622734,0.847457627,0.833333333,0.130718954,0.753498385,0,1.084456129,1.365461847,0.245204096,0.790175171,0.28713418,0.176678445,1.013550733,0,0.085616438,0.538933284,0.084418717,1.68631926,0.817003138,0.80300395,1.853281853,0.631844987,0.338983051,0.115631241
8/3/14,0,1.02010201,0.294985251,0.708957198,0,0.156311059,0,0.458891013,0.005550622,1.070505722,0.500133965,0.452284034,0.710135571,0.928620929,0.478334271,1.139240506,0,0.925925926,0,1.25284738,1.4169762,0.242268776,0.58530875,0.234796901,0.188323917,0.454042082,0,0,0.611270296,0.121967746,1.37985774,1.07149455,0.752559169,1.495886313,0.308880309,0.493421053,0.156082333
8/10/14,0,1.289461983,0.125313283,0.736593989,0,0.175520107,0,0.249821556,0,1.145674715,0.552633925,1.557863502,0.709849157,0.804326723,1.024765158,0.80620155,0.170940171,0.686695279,0,0.883838384,1.330617787,0.331382641,0.552118039,0.241925729,0.088495575,0.778041928,0,0,0.550426136,0.045552898,1.419062027,0.991839297,0.799028573,1.915403033,0.292031706,0.123864575,0.238458604
8/17/14,0.442477876,1.569348226,0,0.749132948,0,0.185758514,0,0.107372942,0,1.219571806,0.468603561,0.411368736,0.621890547,0.522759148,0.62432139,0.849933599,0,1.213818861,0,0.990573574,1.407665505,0.288382313,0.449357419,0.19819423,0,0.693240901,0.513652338,0,0.614790093,0.150210294,1.521387415,1.08489971,0.871768574,1.469507715,0.329489292,0.349497597,0.255822159
8/24/14,0,1.713483146,0.144822592,0.914227016,0,0.176865936,0,0.375704446,0.004415791,1.528813218,0.489302077,0.579647918,0.585058506,0.707116788,0.564667922,0.701992754,0,1.0978957,0.088300221,1.248266297,2.005277045,0.507997529,0.530205656,0.258131131,0.195503421,0.67995957,0.314053913,0.043159258,0.629746249,0.141924496,1.534904452,0.244798042,0.962719517,1.128818061,0.183908046,0.38961039,0.371105549
8/31/14,0,1.817355747,0.242522231,1.000710888,0,0.190839695,0,0.551181102,0,1.623136056,0.612085006,0.795811518,0.832702498,0.411734431,1.283172937,0.840115516,1.398601399,1.079136691,0.051020408,1.122654156,1.804640504,0.413763066,0.337711069,0.416003915,0,0.777067864,0.069557153,0.099206349,0.777568332,0.179553361,1.931103014,1.476575647,1.033622255,1.431980907,0.365630713,0.460687961,0.512438274
9/7/14,0,1.755952381,0.209205021,0.993093486,0.134770889,0.261780105,0,0.931263858,0.019863932,1.59742323,0.575474042,2.138690862,0.701426233,0.495091046,1.033210332,1.098297639,0,1.890189019,0.178651184,1.294665976,1.796594282,0.481026189,0.645664822,0.400348129,0.106382979,0.929671422,0.017199862,0.098019996,0.766362883,0.175070028,2.215260685,1.245796814,1.355415753,1.889250814,0.40726817,0.487465181,0.618631732
9/14/14,0,2.126468942,0.207900208,1.12617789,0,0.189054244,0,0.78647267,0.03994009,1.671263995,0.564925495,2.058823529,1.329555362,0.66600888,1.426872771,0.857519789,0,1.447876448,0.08714597,1.748564135,2.068655374,0.583846902,0.835488363,0.446262551,0.975975976,1.262604864,0.034234851,0.019007793,0.668391548,0.202409639,2.251579552,1.224489796,1.439859078,2.362204724,0.622037915,0.671623891,0.508187465
9/21/14,0.572246066,2.045420364,0.1447178,1.243319269,0.144092219,0.220719451,0.15015015,0.885461297,0.090645395,1.500326158,0.664808064,1.550960118,1.361122926,0.786534529,0.631820793,1.242236025,0,1.06075217,0,1.738139336,1.672164714,0.560659281,0.796166605,0.164173659,0.538116592,1.065030329,0.016926202,0.038857587,0.729108245,0.135252633,2.338454587,1.155735337,1.469031234,1.771336554,0.327689787,0.689491203,0.498453077
9/28/14,0.437445319,1.577686998,1.063122924,1.0293662,0.040778366,0.396825397,1.147227533,0.498433495,0.100270731,1.793497211,0.61842919,1.011151011,1.302261823,0.320956577,0.766983199,0.557936994,0.416088766,0.630563798,0.023337223,1.405498706,1.344354619,0.49433417,0.693434739,0.392734413,0.223499361,0.937713895,0.043383948,0.229709035,0.820530726,0.235631595,1.615454428,1.291989664,1.430130871,1.339285714,0.443717889,0.78387458,0.913242009
10/5/14,0.412938747,1.938782757,1.219126029,0.830860534,0.101498784,0.500594766,1.280788177,0.600514727,0.089738413,2.071996222,0.706026028,0.96622803,1.258169935,0.270187289,0.754445842,0.660578978,0.664010624,0.741564702,0.28157683,2.17104474,1.554448643,0.587345377,0.609080842,0.576120787,0.418535127,1.193604084,0.152183838,0.225801596,0.781792912,0.468272171,1.731914126,1.293172263,1.771605689,1.067270375,1.453224342,0.783972125,1.065995286
10/12/14,0.364630811,1.630804077,1.188455008,0.969775889,0,0.535942741,1.482127289,0.875099443,0.048177996,2.634496382,0.784763248,0.857063865,1.139983236,0.39418721,0.892164469,0.493643495,0.804828974,0.855544587,0.06097561,1.609452042,1.902333791,0.551651175,0.768459739,0.493370336,0.572246066,1.014483897,0.241629272,0.559588627,0.844231088,0.542599862,1.976007478,1.514563107,1.873673425,1.308258381,0.773615635,1.007667032,0.953633673
10/19/14,1.546029515,1.731053409,1.157439688,0.931957433,0,0.679821503,0.863171355,0.922992148,0.164097249,2.518165058,0.605295406,0.957198444,0.969278791,0.443655723,0.856197704,0.789223831,0.643316655,0.530906333,0.101419878,1.861510791,1.661098738,0.435893582,0.872552762,0.605953642,0.713775874,1.170397935,0.099431818,0.638762817,1.096796657,0.786282683,2.172704765,1.58786168,1.703458377,1.062416999,0.620604055,1.931983591,1.068112286
10/26/14,1.807228916,1.981588391,1.378776143,0.939031969,0.035055087,0.76945842,0.947586615,0.78125,0.067677853,2.544679594,0.74040666,1.126832161,1.024556839,0.494181412,0.82659809,0.923254472,0.679245283,0.420007637,0.269905533,1.576132846,1.317175975,0.562972495,0.951769864,0.534759358,1.037756679,1.083009492,0.154212814,0.768350499,0.7051401,0.838150289,2.268356298,1.514354207,1.712742424,1.373118564,0.604510579,2.228303362,1.09099089
11/2/14,3.114478115,2.513300312,1.63132137,1.124372946,0.075028616,1.267557383,2.121559633,1.018067106,0.165562914,3.050927516,0.943831388,0.925521061,1.040245566,0.65030876,0.827718961,0.970316358,0.563063063,0.293870697,0.299222023,1.609391271,1.75093633,0.544812769,1.10596166,0.551491931,0.448909791,1.186874564,0.115135949,0.96948506,0.886766712,1.02956456,2.315481018,1.803392733,1.706352904,1.147704591,0.61640588,2.377199895,1.044096412
11/9/14,3.148425787,3.894913701,1.519808743,1.125902847,0.032193447,1.720227652,1.643489254,1.187889324,0.19748102,3.312730759,0.881401713,0.85549133,1.343283582,0.549479861,0.775054074,0.955927995,0.337457818,0.684670978,0.241935484,1.762674905,1.263705631,0.814036197,1.110142401,0.626843658,0.502753172,1.214733542,0.272438323,0.966702471,0.802919708,0.960791926,2.24320441,1.964377756,1.752739057,0.95357591,0.757069695,2.216480827,1.177836762
11/16/14,2.928571429,5.619982159,1.324207707,1.11092121,0.030673201,2.89243277,2.192850706,1.823281907,0.296366292,4.395410859,0.938086304,1.762964869,0.683816347,0.563518314,1.412239408,0.931488728,0.388601036,0.676397294,0.225317493,2.139289417,1.620433947,0.790484634,1.382217953,0.487381493,0.46983185,1.431414083,0.140449438,0.74684923,1.059892328,0.84676318,4.103916656,2.636584246,1.991250353,1.24668435,0.829580469,2.173913044,0.938914659
11/23/14,2.398523985,7.262164125,1.727804359,1.347802388,0.133066247,3.977081227,2.334889927,2.219917012,0.330723214,5.901181525,1.091115938,1.710575602,1.44386358,0.897996776,1.301832208,2.060503887,0.322580645,0.872515754,0.090279868,1.928038018,1.801700985,1.800265302,1.846831583,0.578674155,0.598653031,2.258538377,0.114705208,1.05649977,0.988986289,1.202034212,4.666308581,2.67954003,2.390419826,1.828793774,0.877527661,1.748678325,1.412086244
11/30/14,2.124645892,5.01345895,2.514379622,1.302259505,0.256027329,4.634755237,2.44474213,2.224498756,0.942826622,5.489344214,1.006615921,1.891611461,1.182832038,0.936288089,1.707577375,1.810609128,0.675675676,1.129943503,0.157091562,2.033096927,1.872256562,1.262128839,1.413369714,1.03678538,1.276386843,1.761204907,0.268779177,1.382768576,0.865433565,2.094192107,4.912875121,3.371385896,2.464638636,1.622377622,0.985324948,2.47511062,1.654444119
12/7/14,1.663051338,10.10722301,4.376148321,1.553249032,0.088710831,5.489250042,3.512589369,4.707618026,1.734401832,5.615956838,1.260519509,2.384576357,1.48878577,2.03819522,4.538852578,2.990053011,2.08183776,1.393596987,0.135746606,2.256961407,2.148272957,1.426650732,1.645710059,1.979422948,0.958826847,2.752174478,0.492831541,1.563759471,1.431095406,3.205188458,8.969642924,4.094665665,3.422761123,2.015267176,1.268868957,4.129287599,2.040458372
12/14/14,2.634245187,15.33048505,8.45410628,1.678353834,1.12319359,6.281602489,4.980964467,8.102312759,2.984651521,6.965497799,1.439588689,3.41733635,1.293932506,2.885572139,5.720780451,4.590951555,3.673469388,2.577914583,0.282977797,3.318368144,3.796909492,1.800692574,2.650329626,3.356488597,0.8,4.429301533,0.483694804,4.570349386,1.845935392,4.543087738,12.9374813,5.924330975,5.449111508,2.187120292,2.011566507,5.765862859,3.995164702
12/21/14,2.345415778,19.41769571,10.52631579,2.258328986,1.619688081,7.812926098,6.497948016,8.627532902,3.280063135,7.28397651,2.279332156,4.599022708,1.905829596,4.931775618,7.851110416,8.651608487,4.297994269,4.928017719,0.255195042,4.335926246,6.652741514,3.270536483,6.187937703,6.964717658,1.241593378,7.030596113,1.394538059,6.88425672,3.018867925,8.032290616,7.693260654,5.814843152,9.874385138,2.793791574,2.506666667,7.271747913,6.7656894
12/28/14,2.366255144,11.22119559,5.001309243,2.657640717,1.223976964,2.368880392,7.980922099,8.785822021,3.452405749,6.619876593,2.011871618,5.941475827,1.936776492,4.091726619,5.721854305,7.654185022,4.048582996,3.543123543,0.721709007,3.754453275,5.621444412,4.10995463,4.549907478,4.965667392,1.391231029,6.341314935,1.213346815,5.430400759,2.824561404,6.782884311,11.32253076,4.244882558,8.669415974,5.034013605,3.179190751,5.483727151,7.389584707
1/4/15,0.975177305,5.429162358,5.284820547,2.657738219,1.34,3.116182064,5.637513172,6.330728751,2.362958003,4.777091522,1.762379966,2.788973078,2.238029146,2.351031207,3.64327224,3.790106952,3.377386197,2.823283374,1.110355767,3.623111862,3.970668539,3.930766742,3.548820257,3.431758061,1.528013582,4.483007954,1.947285602,3.062474479,2.528548124,5.803710229,9.067238475,3.873806202,6.490730793,3.103448276,3.641392026,3.711167087,6.13672496
1/11/15,1.031894934,8.251839434,7.43509048,3.219950315,4.1,2.130114494,5.982905983,6.015258216,1.308733982,4.798750621,2.467779731,2.562522015,3.020532836,2.09382151,3.234937323,3.704167972,7.654209815,2.540250447,1.027684564,3.342865595,4.11319513,3.421302727,5.391001332,2.3977433,2.225249773,3.793556871,2.503293808,1.882975412,3.21231137,3.208057447,9.747476588,3.779372296,4.99229697,3.97260274,4.175279041,3.282168517,5.217996289
1/18/15,2.093510119,7.030558769,7.924446374,3.872310191,3,2.367435681,6.135660006,6.72863485,1.094572933,5.40747549,3.556229878,2.515342726,3.081967213,1.896187163,3.626348405,4.644862901,5.933587371,5.8094226,1.940795922,4.974338729,4.230640855,3.993242206,5.588312946,1.861391579,2.160417184,5.323397914,4.520858789,2.044025157,3.348806366,3.766754721,7.177908207,3.352887358,4.34337832,6.785433587,3.604436229,2.782275872,6.223994452
1/25/15,0.947521866,5.856873823,7.301017355,3.552942151,2.8,2.219983884,5.779604418,7.098094386,1.520833333,4.500599063,2.979159868,2.251456825,3.337612324,1.255832709,2.743240576,3.479113778,4.9002849,4.064417178,1.689774697,4.806248123,3.907414672,3.096281634,6.327068628,1.530612245,1.247165533,4.863336475,4.111783553,1.85736566,2.336737852,4.021641118,6.207283962,3.244453703,4.052594331,5.623342175,3.11486048,2.393026941,6.527695057
2/1/15,0.992063492,4.522755646,6.586050529,3.139514112,1.95,2.037129569,4.81705712,6.022803488,0.686930364,4.404664298,2.456140351,1.772308645,2.566111655,1.227147508,2.777256521,3.275242047,3.738719381,2.804830542,1.883239171,3.531481714,3.539892778,2.340949033,6.694720735,1.209302326,1.043395779,4.207201516,3.546099291,1.950523311,2.157943067,3.668861712,5.652529333,2.873265687,3.08799045,6.05427975,2.313463943,2.415802188,5.14688321
2/8/15,1.285714286,5.49267412,5.821078431,2.458672875,1.23,1.999840013,3.921038399,4.557463672,0.501694915,3.809107837,2.168513565,1.414000927,1.988487703,1.132350468,2.232888147,3.103896104,1.875532822,1.705989111,1.377582968,3.896103896,3.342724435,2.383250427,5.707429943,1.384867179,1.138627953,2.835572465,2.555647156,1.525054466,2.360070164,2.289633852,5.059516653,2.763832373,2.648150175,5.585106383,1.749209694,2.636586029,4.774856452
2/15/15,0.183318057,6.034295637,5.443619654,2.572655822,0.75,2.782243106,3.415061296,4.167263354,0.488302602,3.82932631,1.557601393,2.3619482,2.161055505,1.3042958,2.313718346,3.291814947,2.705099778,1.542680837,1.301427372,3.038393084,2.461538462,1.691526988,4.024767802,1.350210971,0.85692028,2.585658778,1.755034177,1.588422167,1.877715705,1.50362945,4.735119408,2.122721338,2.432853019,4.632454924,0.951916036,2.352290024,3.425630103
2/22/15,0.523103749,5.52357624,3.477141017,2.304726422,0.86,2.637946765,2.998421883,3.892910805,0.369331463,3.433699534,1.137466517,1.3562901,1.734304544,0.802957657,2.046479362,3.040965067,1.588664663,1.483050848,0.779111392,4.01459854,2.755344418,1.165320075,2.726622564,1.019450873,0.384615385,1.973998092,1.037344398,1.56058215,1.929797903,1.199784308,4.000708986,2.416903121,1.709492013,3.446374414,1.076340443,2.529371113,1.942841053
3/1/15,0.539568345,5.870517221,4.514752933,1.841924953,0.79,2.382293763,2.775532202,4.301075269,0.244361859,3.20977473,1.455829267,1.025283695,1.943462898,0.967416863,2.368077569,2.084970085,1.212393354,1.750547046,0.765248706,2.539168017,2.388535032,1.16224649,2.519028634,1.014154385,0.588043123,2.719255267,0.780868716,1.291100017,1.686239085,1.947977541,4.286308781,1.968684653,1.755649496,3.082291364,1.071281417,2.648205404,1.86786579
3/8/15,0.54200542,4.714640199,3.46331452,1.540409369,0.44,1.974361374,3.040810883,4.124845318,0.37316958,3.456926089,1.500267171,1.164904164,1.705547932,0.891855508,2.599206349,1.83788122,1.64938737,2.203452075,0.614667232,2.242837013,2.562881854,1.495678316,1.808198429,0.921524172,0.565698123,1.887275833,0.874726648,0.87518233,1.517967782,0.769849477,4.175381927,2.115612292,1.629891901,2.207958922,1.11297774,2.593621808,1.122774382
3/15/15,0,3.903237116,3.084061135,1.65807383,0.1,1.567087201,2.764094143,2.836993108,0.474230494,3.105022831,1.505868458,1.196749129,1.512887561,1.089504022,2.756260133,1.644895985,0.767386091,2.301699717,0.257953568,2.887246853,2.464321922,1.069042316,2.282828283,0.885952399,0.991325898,1.752584377,0.6214586,0.316622691,1.133105802,0.922250759,3.600723289,1.916293762,1.62235723,2.333523051,1.076833527,2.670135561,1.414710021
3/22/15,0.189933523,2.79083013,2.435253189,1.266395296,0.41,1.537852049,2.27537923,2.371194379,0.278805942,2.800591327,1.565285602,1.13962519,1.461609621,0.970110121,4.128326287,1.410222458,1.097852029,2.395423668,0.386680988,2.441129331,1.973838803,0.786713287,2.150049896,1.19126896,0.581636892,1.920671131,0.403852128,0.713371136,1.44533486,0.627782217,3.358319361,2.09328151,1.880768223,2.149362477,0.806451613,2.261032278,1.620086491
3/29/15,0.449640288,1.978494624,1.735159817,1.365481609,0.06,1.408889235,2.071907374,2.055312075,0.403966214,2.680083208,1.52826948,1.271109497,1.464238784,0.661840745,2.742025742,1.334208224,0.55611729,2.089905363,0.426870366,1.875545217,1.890476613,0.972886762,2.704507513,1.169492941,0.897480152,1.709466646,0.519133788,0.59435364,1.409034397,0.551171239,3.187272482,2.020623473,1.881504817,3.23268206,0.82592122,2.214377407,1.521723149
4/5/15,0,1.785274563,1.374088615,1.190172575,0.21,1.176233635,2.112932605,1.758014478,0.466883325,2.336651741,1.372729852,1.485564795,1.462522852,1.173199512,2.055968018,0.89537847,0.554938957,1.285930409,0.442477876,1.576182137,1.472622244,0.90388185,2.458100559,0.85262969,0.553250346,1.689036344,0.698261774,0.410984495,1.055262427,0.414055506,2.633744856,1.524098757,1.752421367,2.564102564,0.44821892,2.426027205,1.715155887
4/12/15,0.31372549,1.657458564,1.069665387,1.253421126,0.21,0.993067996,2.022546419,1.376421305,0.232130343,1.777596852,1.472362166,1.178815983,0.685312095,0.747470101,2.535211268,0.986164263,0.941422594,0.962566845,0.24122807,1.608187135,1.537169257,0.800924143,1.915070774,0.608189138,0.588846554,1.590067523,0.593697671,0.564174894,1.028695181,0.388393877,2.741262389,2.123511434,1.4685402,2.071563089,0.760368664,2.06185567,1.269546369
4/19/15,0.435255713,1.530612245,0.905269964,1.218086143,0.1,0.684169541,2.083981337,1.410462417,0.234261862,1.93687231,1.328918322,1.118549276,1.093514329,0.61085578,1.566170713,0.642575831,0.430292599,0.796311819,0.349912522,1.873804971,1.532536308,0.539340102,1.471598156,0.483542586,0.836820084,1.358772177,0.735179102,0.199927299,1.018675722,0.269475747,1.673875765,1.568985555,1.470722053,1.338742394,0.737759893,2.307369599,1.154886339
4/26/15,0,1.420849421,0.731197772,1.483198146,0.04,0.869920359,3.358925144,1.563920713,0.186426384,1.776970644,0.945020469,1.231548607,0.821722044,0.646174286,1.457085828,0.762420069,0.185873606,0.679347826,0.262467192,1.600504096,1.45315798,0.397474866,1.586976554,0.637058609,0.557880056,1.447046487,0.419664269,0.299177263,0.991004726,0.287720106,2.656606982,1.811312368,1.538658653,1.355421687,0.47805302,2.311728833,1.398189712
5/3/15,0,1.33358735,0.498132005,1.191739844,0.04,1.03887557,1.816443595,0.892009869,0.111622092,1.863235138,0.948981734,1.105790161,0.977138643,0.44228761,1.064509261,0.896297537,0.175284838,0.932744232,0.137394092,1.601576937,1.409034397,0.593662254,1.807699824,0.59297693,0.243210377,1.279179013,0.28225137,0.225669958,0.630613415,0.262795645,2.396444159,1.317587885,1.462577592,1.486298189,0.446428571,2.091560626,1.262340184
5/10/15,0.588235294,1.877746704,0.476871722,1.113199364,0,1.223694796,1.495726496,0.828402367,0.058986342,1.76502412,0.744121033,0.901154604,0.697471665,0.373134328,1.001840115,0.727433043,0.262123198,0.908540279,0.049321825,1.359148609,1.631654089,0.29060381,1.188347881,0.479281078,0.364298725,1.185770751,0.036370249,0.150319429,0.548618994,0.984157465,2.306698134,1.434993084,1.395853255,1.041666667,0.717580728,2.318750966,0.716376521
5/17/15,1.061007958,1.6,0.4,1.181121819,0,1.18892272,2.56497948,0.436014825,0.05200208,1.567641682,0.757729244,1.13000932,0.857867031,0.394333285,1.604043068,0.601579145,0.147710487,0.61462815,0.106326422,1.263362488,1.53256705,0.493659035,1.362103844,0.430019453,0.085984523,1.073394495,0.075728891,0.040016006,0.589787366,0.908465244,2.376698148,1.68057211,1.387843723,0.881834215,0.406504065,0.561797753,0.617127399
5/24/15,1.400233372,0.8,0.8,0.934579439,0,1.120545927,1.323334804,0.444074383,0.019922303,1.494247605,0.919678113,1.875532822,0.628366248,0.374336206,0.700934579,0.647534952,0.19193858,0.630517024,0,1.461454147,1.272004543,0.608654303,1.64893617,0.483533717,0.161899622,1.509390483,0.072727273,0.225225225,0.506638714,0.950007787,2.152553553,1.267928858,1.360311468,0.826446281,0.53361793,0.487804878,0.736899563
5/31/15,0.490196078,1,0.7,0.873405786,0,0.897345353,0.768156425,0.359477124,0.02290531,1.250336441,0.730572359,1.373795366,0.83947584,0.318133616,0.974704108,0.536645201,0.210084034,0.684079602,0.082644628,1.206075045,1.100307062,0.346851654,1.808654496,0.340522134,0.337980566,1.027533919,0.022050717,0.160085379,0.707034083,0.595817121,2.592592593,0.950942552,1.144709457,0.810372772,0.634005764,0.38961039,0.741495968
6/7/15,0,1,0.6,0.916517235,0,0.78128391,1.234567901,0.433150448,0.024169769,1.249460276,0.869925435,1.803648289,0.863723608,0.157691398,1.161383983,0.540917815,0.100401606,0.667111408,0.082872928,1.62835249,0.977343403,0.364281711,1.245096367,0.4778157,0.265134777,1.124593075,0,0.21574973,0.576958868,0.075719334,1.759700915,1.009044484,1.206654324,0.415512465,0.452196382,0.313356835,0.45930553
6/14/15,1.620947631,1,0.7,0.804637913,0,0.559311318,0.349162011,0.391802291,0.009775649,1.036368412,0.695211786,1.734104046,0.571102227,0.132769065,0.690250216,0.426039537,0.18018018,0.480512547,0.05899705,1.603476697,1.158301158,0.254129606,0.44172613,0.365338509,0,0.904047668,0.044267375,0,0.37661406,0.067340067,1.758656154,1.169486495,1.128332958,0.157728707,0.458715596,0.205592105,0.561847855
6/21/15,2.285092492,0.6,0.2,0.611799755,0,0.614114568,0.418118467,0.625823452,0.004853427,1.174613048,0.739986058,2.182600676,0.737100737,0.111867251,0.651041667,0.448692938,0.067294751,0.56122449,0.030093289,1.568561309,1.055212108,0.195991091,0.823114396,0.392504432,0.213827513,0.912011607,0,0.25789813,0.553097345,0.175669741,1.472850457,0.797986618,0.985268025,0.174216028,0.378644453,0.590783773,0.34030141
6/28/15,1.685393258,0.6,0.1,0.735794225,0,0.676194867,0.363901019,0.266755585,0.005558335,1.107473528,0.810289389,1.471861472,0.570687419,0.133662348,0.840563991,0.49940547,0,0.373134328,0.036483035,1.213544725,0.849466614,0.179033221,1.233045623,0.317124736,0.085616438,1.00605922,0.127291242,0.087796313,0.977835724,0.149521531,1.580333626,0.712029859,0.993885888,0.37593985,0.451580532,0.143678161,0.472600428
7/5/15,1.581508516,0.7,0.7,0.626526495,0,0.601297287,1.156462585,0.237882843,0.005112736,1.016805887,0.63963513,2.142663412,0.752644426,0.336177916,0.710702341,0.510308226,0,0.366837858,0,1.509914499,0.879335613,0.134156158,1.315789474,0.318822808,0.069979006,1.170446233,0.042480884,0.105652404,0.578574095,0.054163846,1.269851795,0.658233644,0.941369216,0,0.525164114,0.330033003,0.2833112
7/12/15,0.661625709,1,0.3,0.647332988,0,0.521991739,0.510948905,0.121432908,0.014987261,1.141519099,0.578847714,1.883986118,0.803212851,0.243902439,0.754635619,0.672371638,0,0.933908046,0.03431709,1.3603339,1.207336893,0.21068059,1.097852029,0.324970753,0.210084034,0.919769504,0.021824531,0.052493438,0.653716847,0.15210177,1.299110582,0.988692203,0.83239446,0,0.463177397,0.248447205,0.354372187
7/19/15,0.661625709,0.6,0.3,0.599810586,0,0.501175323,0.680272109,0.178041543,0.005003002,1.016529158,0.618067436,1.542111507,0.468241042,0.095374344,0.785468827,0.638569604,0,0.785545954,0,1.161148596,1.140281093,0.111534529,0.900576369,0.383359364,0,0.885328836,0.042444822,0.151898734,0.576487544,0.094479687,1.288522848,0.733964472,0.779565652,0.561272217,0,0.258955546,0.320241123
7/26/15,0.681596884,0.6,0.2,0.694812772,0,0.508674031,0.336983993,0.319210679,0.014953644,1.104757675,0.609249515,1.676914477,0.29431741,0.332478389,0.566572238,0.460374877,0,0.832702498,0,1.157613535,0.820616182,0.247218789,1.369863014,0.546875,0.067204301,0.709441836,0,0.06684492,0.520729021,0.102354145,1.082295283,0.882540789,0.815612738,0.686106347,0.333704116,0.349192492,0.318700524
8/2/15,0.432432432,0.8,0.2,0.795922642,0,0.443849244,1.40969163,0.170988886,0,0.957738749,0.575322572,1.191011236,0.635636662,0.240963855,1.008645533,0.591521525,0,1.01663586,0.03455425,1.502451368,0.814359315,0.134048257,1.488423374,0.361846866,0,0.923260201,0.064212329,0.237812128,0.525464834,0.128122998,1.120706077,0.846795988,0.809959502,0.44603033,0.156128025,0.200642055,0.356224025
8/9/15,0.830737279,1.1,0.1,0.824931256,0,0.695149574,0.262237762,0.104959328,0,0.924169332,0.582875898,2.609939221,0.575348528,0.284437221,0.997340426,1.069345431,0,0.448430493,0,1.190662698,0.64302012,0.28028028,1.487818486,0.426157237,0,0.735294118,0.057224607,0.070671378,0.568855179,0.193962905,1.145974563,0.552085657,0.814073173,0.579710145,0.186706497,0.223914017,0.267478325
8/16/15,0.53667263,1.2,0.1,1.177901543,0,0.84486726,0.727650728,0.311284047,0.004777603,0.954498888,0.563607085,1.416627961,0.605807395,0.268923515,0.831327937,0.503711559,0,0.78369906,0.085984523,1.174416759,1.160966426,0.762776507,0.839793282,0.5163271,0,0.92920354,0,0.043917435,0.541176471,0.208899102,1.581419777,0.773632895,0.800208864,0.694444444,0.218818381,0.20894275,0.329403606
8/23/15,0.496277916,1.4,0.2,1.174818031,0,0.987480752,0,0.313933832,0.019008697,1.40946225,0.666413827,0.980596704,0.581260172,0.143257552,1.179147704,0.969752944,0,0.609756098,0,0.555374061,0.99914707,0.739503817,1.278698053,0.442477876,0,0.763888889,0.039223377,0.121703854,0.892374256,0.292014903,1.136299395,0.90564795,0.865734923,0.776196637,0.193673338,0.298507463,0.518532744
8/30/15,1.170960187,1.1,0.2,1.130680583,0,1.150020338,0.610997963,0.272232305,0.004930967,1.487818897,0.528586839,1.308840413,0.892675999,0.223572976,0.723809524,0.651011393,0,0.507614213,0.07293946,0.867136978,0.835073069,0.795755968,0.821152899,0.414823009,0.292397661,1.099815157,0.019661817,0.077669903,0.601464435,0.439710768,1.525248463,0.79351959,1.056258096,0.398406375,0.347705146,0.522755228,0.64321608
9/6/15,1.971830986,0.9,0.3,1.070184171,0,1.36082018,0.591715976,0.221293337,0.017488632,1.718734454,0.662702837,1.852743022,0.777142857,0.18154922,0.527957763,0.310462589,0.129533679,0.820895522,0.04789272,1.287057122,1.158940397,0.842155919,0.787099251,0.417633411,0.876010782,0.928897146,0.039848575,0.182565039,0.816564596,0.586510264,2.018579311,0.710343697,1.141167079,0.616522811,0.198886237,0.320307495,0.570048309
9/13/15,1.088031652,1.3,0.2,1.152353929,0,1.119023398,0.069300069,0.621403913,0.032478077,1.727754596,0.681725682,1.605364763,0.731261426,0.298647303,0.393332085,0.765143464,0,0.572519084,0.073313783,0.959692898,1.403887689,0.497512438,1.45895588,0.288461539,0.610771793,1.194279629,0.052835505,0.404114622,0.584795322,0.637300844,1.863101293,1.116182161,1.079654511,1.259445844,0.476644423,0.605510142,0.633449939
9/20/15,1.005025126,1.6,0.3,1.339412938,0,1.234214574,0.063011972,0.89835729,0.053497392,1.75497725,0.629265695,1.462680146,0.192096597,0.208333333,0.782560089,0.813221406,0,0.720838794,0.115919629,1.916252662,1.025358324,0.945410186,1.118904476,0.533826096,0.703517588,1.19665272,0.080064051,0.208044383,0.204081633,0.596985712,2.09835678,1.037526454,1.290687161,0.701262272,0.446998723,0.561134082,0.752980548
9/27/15,0.505689001,2.2,0.3,0.688968843,0,1.542547386,0.131061599,1.229302559,0.050258144,1.791908792,0.407127373,1.245847176,0.536033353,0.281640556,0.815059189,1.117470701,0.087108014,1.194029851,0.065359477,1.446086136,0.931677019,1.307847083,0.640809444,0.570260383,0.28358738,1.009009009,0.127469726,0.283085633,0.346620451,0.411218895,2.174035009,1.057766367,1.319230546,0.806451613,0.911577028,1.303505373,0.857665992
10/4/15,0.627352572,3,1.1,0.5,0.1,1.67,0.36,1.121635095,0.236897885,1.815308196,0.790429395,1.09231384,1.174202594,0.66155708,0.597213006,0.83592535,0.606520091,0.42887777,0.109379273,1.122900088,0.971392924,0.628549792,0.6,0.535734011,0.609618424,1.306558538,0.11,0.436681223,0.981961789,0.734618916,3.174801575,1.05639273,1.339960372,0.222518914,0.44168392,1.895868704,1
